area,eccentricity,solidity,mean_intensity,centroid_y,centroid_x
1188.1303203642433,0.849635460585515,0.6626253524664449,157.08076362675175,403.9765128417148,1535.9649313740852
71.48949410306336,0.8363565683322152,0.7917186298617488,158.18778869321173,1493.2735950974702,1071.414038949828
452.1970617742334,0.7615433448409338,0.8297831877008464,141.30045989965345,587.4808296830715,1201.3426674546026
57.47091645377101,0.9809076761173333,0.5708698766901841,158.30647547518998,826.5578153839658,809.3511393288014
31.32977864222275,0.8442525894645666,0.637661640697166,151.04225681408695,784.7229516613269,1567.0101654536409
214.56849059020993,0.983721761509168,0.7248141267692944,161.21755990659418,822.2699541813122,772.2435690730576
406.5103370285721,0.7478983577610617,0.595326168631171,161.49054109328134,1638.5726753931485,1274.2934777541088
104.98626596096538,0.9192399806461415,0.5455203739838149,127.47052034999686,1337.4199968081994,1491.8097065551758
17.4860790644773,0.984032644294242,0.8208348501998547,151.6922712328029,609.7086115862858,1339.1224250142284
95.51430556406125,0.7685351935014498,0.7158728472035869,159.00704011673426,1541.4001133585139,888.0706645103127
142.34831980056302,0.85212099242154,0.8741350417023896,149.74028474183814,657.6164071196368,1697.215527147173
59.04133755533701,0.6774752763371982,0.8792362484334288,143.52366562983124,383.0199232228371,782.6977159599784
46.37177012546688,0.9517372462324237,0.6816112930994216,146.52194683509924,1105.388222396069,1216.6649033485528
23.702498193109783,0.9499221065803366,0.5218142575361643,158.96546078394118,1558.7325276048,1488.6488604836243
58.431340696298996,0.8311125358089743,0.869098753443248,154.21164300973834,1278.3746850541584,620.8854594122341
74.48929011998014,0.768808598602226,0.9573519614723786,153.72860550492524,527.4025135153163,801.4588886732473
141.3125860597256,0.6899335584792174,0.6522302148683907,128.78298208271656,384.73101263957244,942.4497641348576
59.19602164325671,0.7820985221750238,0.6609218970614297,137.81032837235557,1154.7268062665335,143.34283413862934
260.5867923639827,0.36652624502562703,0.8979488192501214,141.60768399581306,1527.414641856236,1579.831215580705
370.53387663284354,0.8075566441225724,0.5539451893243295,121.95676804248872,1304.7868125276011,1582.2616259919994
34.54781971687077,0.760165008990528,0.43104045227032517,171.3258729876738,1409.4904841384762,1642.5080314023237
11.154112206348264,0.8187010468033035,0.6127690465830488,137.97557452783153,1362.5078558330608,1463.935693182059
299.81183508586514,0.9440798381382292,0.8484354648289657,154.44003145364695,1518.743045700527,1286.7307752887832
26.695798825035265,0.7881696420669938,0.6522133603542385,151.01270970611256,1593.3544349060198,1455.4684986628881
694.494202438161,0.7874333896933117,0.8612352727203649,145.22776586180746,1457.526870653618,625.8073798849719
65.62445673856526,0.6198007064215287,0.605123048626079,155.38734817465712,1137.7095382397397,1414.6016940443926
68.12870265269365,0.891920350092054,0.670384548456202,141.88484697909078,128.0477326761337,1174.53211422774
80.60919296521236,0.902646790267451,0.6566142983431427,149.8663929109676,184.16280333738013,830.7357037900457
82.07298528856235,0.5846592503705149,0.8569993985544464,150.3214372218277,108.89272001115405,1732.2792344718284
146.37986014703066,0.6485042304133324,0.43223427764396083,168.22520877331118,827.0531850847849,1029.8067179008863
115.29912840391825,0.9130333485503067,0.9458301894413832,157.99186759439388,1235.2164694364772,1507.3638844808074
77.49632036798123,0.6740711693566732,0.7262673739447687,167.58870872283882,126.19010667712487,1267.4686821974378
745.3491033833265,0.7758571491481033,0.6855463767652813,137.74314917971725,1508.1396592453477,531.944233613349
31.966275820734342,0.7439583184468396,0.9055418555850349,139.6036168463434,1726.8545226573071,881.3645867254552
88.91147157642183,0.7634282636546416,0.5996954377678332,134.8349079665274,1651.9352135579359,622.47263765721
13.82081269718031,0.8293246320789794,0.7986163625112764,151.00743465771686,324.0928100316964,337.24536012315093
169.02233796251005,0.8002113215930546,0.7328013320147133,139.23506247430458,540.7462086004675,162.30322883135807
22.27789675525661,0.7036042804849636,0.5719038759792879,158.7021037520268,315.5493509418235,677.3845229870243
113.46840988173656,0.7449163296967254,0.8360049511084937,149.5216596609875,1409.0289079126396,1586.7045645682135
19.036382705571842,0.6804542704729458,0.6989654523464387,139.51867362991027,1154.3737675749967,720.4682483337155
153.06552455174477,0.3949159859064402,0.7835708814219016,156.24923254035457,1180.4116402153918,1582.6331845742
